Time,Zone,Frequency,TotalObservations,Percentage,TimeHourly,Time10Min,Granularity
1410,above_1.0,244,4093,5.96,1400,1410,10-Minute
1410,below_-1.0,231,4093,5.64,1400,1410,10-Minute
1420,-0.236_to_0.0,620,4059,15.27,1400,1420,10-Minute
1420,-0.382_to_-0.236,379,4059,9.34,1400,1420,10-Minute
1420,-0.5_to_-0.382,206,4059,5.08,1400,1420,10-Minute
1420,-0.618_to_-0.5,160,4059,3.94,1400,1420,10-Minute
1420,-0.786_to_-0.618,174,4059,4.29,1400,1420,10-Minute
1420,-1.0_to_-0.786,161,4059,3.97,1400,1420,10-Minute
1420,0.0_to_0.236,607,4059,14.95,1400,1420,10-Minute
1420,0.236_to_0.382,363,4059,8.94,1400,1420,10-Minute
1420,0.382_to_0.5,274,4059,6.75,1400,1420,10-Minute
1420,0.5_to_0.618,228,4059,5.62,1400,1420,10-Minute
1420,0.618_to_0.786,217,4059,5.35,1400,1420,10-Minute
1420,0.786_to_1.0,198,4059,4.88,1400,1420,10-Minute
1420,above_1.0,242,4059,5.96,1400,1420,10-Minute
1420,below_-1.0,230,4059,5.67,1400,1420,10-Minute
1430,-0.236_to_0.0,631,4083,15.45,1400,1430,10-Minute
1430,-0.382_to_-0.236,355,4083,8.69,1400,1430,10-Minute
1430,-0.5_to_-0.382,218,4083,5.34,1400,1430,10-Minute
1430,-0.618_to_-0.5,175,4083,4.29,1400,1430,10-Minute
1430,-0.786_to_-0.618,189,4083,4.63,1400,1430,10-Minute
1430,-1.0_to_-0.786,138,4083,3.38,1400,1430,10-Minute
1430,0.0_to_0.236,613,4083,15.01,1400,1430,10-Minute
1430,0.236_to_0.382,371,4083,9.09,1400,1430,10-Minute
1430,0.382_to_0.5,272,4083,6.66,1400,1430,10-Minute
1430,0.5_to_0.618,222,4083,5.44,1400,1430,10-Minute
1430,0.618_to_0.786,213,4083,5.22,1400,1430,10-Minute
1430,0.786_to_1.0,202,4083,4.95,1400,1430,10-Minute
1430,above_1.0,254,4083,6.22,1400,1430,10-Minute
1430,below_-1.0,230,4083,5.63,1400,1430,10-Minute
1440,-0.236_to_0.0,622,4077,15.26,1400,1440,10-Minute
1440,-0.382_to_-0.236,345,4077,8.46,1400,1440,10-Minute
1440,-0.5_to_-0.382,215,4077,5.27,1400,1440,10-Minute
1440,-0.618_to_-0.5,163,4077,4.0,1400,1440,10-Minute
1440,-0.786_to_-0.618,182,4077,4.46,1400,1440,10-Minute
1440,-1.0_to_-0.786,145,4077,3.56,1400,1440,10-Minute
1440,0.0_to_0.236,606,4077,14.86,1400,1440,10-Minute
1440,0.236_to_0.382,369,4077,9.05,1400,1440,10-Minute
1440,0.382_to_0.5,279,4077,6.84,1400,1440,10-Minute
1440,0.5_to_0.618,233,4077,5.71,1400,1440,10-Minute
1440,0.618_to_0.786,222,4077,5.45,1400,1440,10-Minute
1440,0.786_to_1.0,205,4077,5.03,1400,1440,10-Minute
1440,above_1.0,257,4077,6.3,1400,1440,10-Minute
1440,below_-1.0,234,4077,5.74,1400,1440,10-Minute
1450,-0.236_to_0.0,606,4060,14.93,1400,1450,10-Minute
1450,-0.382_to_-0.236,352,4060,8.67,1400,1450,10-Minute
1450,-0.5_to_-0.382,211,4060,5.2,1400,1450,10-Minute
1450,-0.618_to_-0.5,169,4060,4.16,1400,1450,10-Minute
1450,-0.786_to_-0.618,179,4060,4.41,1400,1450,10-Minute
1450,-1.0_to_-0.786,149,4060,3.67,1400,1450,10-Minute
1450,0.0_to_0.236,590,4060,14.53,1400,1450,10-Minute
1450,0.236_to_0.382,379,4060,9.33,1400,1450,10-Minute
1450,0.382_to_0.5,275,4060,6.77,1400,1450,10-Minute
1450,0.5_to_0.618,232,4060,5.71,1400,1450,10-Minute
1450,0.618_to_0.786,219,4060,5.39,1400,1450,10-Minute
1450,0.786_to_1.0,208,4060,5.12,1400,1450,10-Minute
1450,above_1.0,253,4060,6.23,1400,1450,10-Minute
1450,below_-1.0,238,4060,5.86,1400,1450,10-Minute
1500,-0.236_to_0.0,608,4226,14.39,1500,1500,10-Minute
1500,-0.382_to_-0.236,353,4226,8.35,1500,1500,10-Minute
1500,-0.5_to_-0.382,235,4226,5.56,1500,1500,10-Minute
1500,-0.618_to_-0.5,184,4226,4.35,1500,1500,10-Minute
1500,-0.786_to_-0.618,177,4226,4.19,1500,1500,10-Minute
1500,-1.0_to_-0.786,174,4226,4.12,1500,1500,10-Minute
1500,0.0_to_0.236,618,4226,14.62,1500,1500,10-Minute
1500,0.236_to_0.382,384,4226,9.09,1500,1500,10-Minute
1500,0.382_to_0.5,298,4226,7.05,1500,1500,10-Minute
1500,0.5_to_0.618,233,4226,5.51,1500,1500,10-Minute
1500,0.618_to_0.786,234,4226,5.54,1500,1500,10-Minute
1500,0.786_to_1.0,216,4226,5.11,1500,1500,10-Minute
1500,above_1.0,265,4226,6.27,1500,1500,10-Minute
1500,below_-1.0,247,4226,5.84,1500,1500,10-Minute
1510,-0.236_to_0.0,602,4149,14.51,1500,1510,10-Minute
1510,-0.382_to_-0.236,344,4149,8.29,1500,1510,10-Minute
1510,-0.5_to_-0.382,235,4149,5.66,1500,1510,10-Minute
1510,-0.618_to_-0.5,200,4149,4.82,1500,1510,10-Minute
1510,-0.786_to_-0.618,190,4149,4.58,1500,1510,10-Minute
1510,-1.0_to_-0.786,169,4149,4.07,1500,1510,10-Minute
1510,0.0_to_0.236,604,4149,14.56,1500,1510,10-Minute
1510,0.236_to_0.382,354,4149,8.53,1500,1510,10-Minute
1510,0.382_to_0.5,269,4149,6.48,1500,1510,10-Minute
1510,0.5_to_0.618,225,4149,5.42,1500,1510,10-Minute
1510,0.618_to_0.786,221,4149,5.33,1500,1510,10-Minute
1510,0.786_to_1.0,216,4149,5.21,1500,1510,10-Minute
1510,above_1.0,273,4149,6.58,1500,1510,10-Minute
1510,below_-1.0,247,4149,5.95,1500,1510,10-Minute
1520,-0.236_to_0.0,613,4110,14.91,1500,1520,10-Minute
1520,-0.382_to_-0.236,331,4110,8.05,1500,1520,10-Minute
1520,-0.5_to_-0.382,224,4110,5.45,1500,1520,10-Minute
1520,-0.618_to_-0.5,195,4110,4.74,1500,1520,10-Minute
1520,-0.786_to_-0.618,188,4110,4.57,1500,1520,10-Minute
1520,-1.0_to_-0.786,167,4110,4.06,1500,1520,10-Minute
1520,0.0_to_0.236,587,4110,14.28,1500,1520,10-Minute
1520,0.236_to_0.382,339,4110,8.25,1500,1520,10-Minute
1520,0.382_to_0.5,266,4110,6.47,1500,1520,10-Minute
1520,0.5_to_0.618,225,4110,5.47,1500,1520,10-Minute
1520,0.618_to_0.786,230,4110,5.6,1500,1520,10-Minute
1520,0.786_to_1.0,211,4110,5.13,1500,1520,10-Minute
1520,above_1.0,285,4110,6.93,1500,1520,10-Minute
1520,below_-1.0,249,4110,6.06,1500,1520,10-Minute
1530,-0.236_to_0.0,624,4340,14.38,1500,1530,10-Minute
1530,-0.382_to_-0.236,358,4340,8.25,1500,1530,10-Minute
1530,-0.5_to_-0.382,250,4340,5.76,1500,1530,10-Minute
1530,-0.618_to_-0.5,200,4340,4.61,1500,1530,10-Minute
1530,-0.786_to_-0.618,197,4340,4.54,1500,1530,10-Minute
1530,-1.0_to_-0.786,190,4340,4.38,1500,1530,10-Minute
1530,0.0_to_0.236,605,4340,13.94,1500,1530,10-Minute
1530,0.236_to_0.382,368,4340,8.48,1500,1530,10-Minute
1530,0.382_to_0.5,292,4340,6.73,1500,1530,10-Minute
1530,0.5_to_0.618,231,4340,5.32,1500,1530,10-Minute
1530,0.618_to_0.786,233,4340,5.37,1500,1530,10-Minute
1530,0.786_to_1.0,241,4340,5.55,1500,1530,10-Minute
1530,above_1.0,292,4340,6.73,1500,1530,10-Minute
1530,below_-1.0,259,4340,5.97,1500,1530,10-Minute
1540,-0.236_to_0.0,612,4367,14.01,1500,1540,10-Minute
1540,-0.382_to_-0.236,358,4367,8.2,1500,1540,10-Minute
1540,-0.5_to_-0.382,245,4367,5.61,1500,1540,10-Minute
1540,-0.618_to_-0.5,216,4367,4.95,1500,1540,10-Minute
1540,-0.786_to_-0.618,191,4367,4.37,1500,1540,10-Minute
1540,-1.0_to_-0.786,179,4367,4.1,1500,1540,10-Minute
1540,0.0_to_0.236,625,4367,14.31,1500,1540,10-Minute
1540,0.236_to_0.382,372,4367,8.52,1500,1540,10-Minute
1540,0.382_to_0.5,287,4367,6.57,1500,1540,10-Minute
1540,0.5_to_0.618,239,4367,5.47,1500,1540,10-Minute
1540,0.618_to_0.786,241,4367,5.52,1500,1540,10-Minute
1540,0.786_to_1.0,241,4367,5.52,1500,1540,10-Minute
1540,above_1.0,299,4367,6.85,1500,1540,10-Minute
1540,below_-1.0,262,4367,6.0,1500,1540,10-Minute
1550,-0.236_to_0.0,638,4736,13.47,1500,1550,10-Minute
1550,-0.382_to_-0.236,377,4736,7.96,1500,1550,10-Minute
1550,-0.5_to_-0.382,292,4736,6.17,1500,1550,10-Minute
1550,-0.618_to_-0.5,247,4736,5.22,1500,1550,10-Minute
1550,-0.786_to_-0.618,218,4736,4.6,1500,1550,10-Minute
1550,-1.0_to_-0.786,191,4736,4.03,1500,1550,10-Minute
1550,0.0_to_0.236,647,4736,13.66,1500,1550,10-Minute
1550,0.236_to_0.382,411,4736,8.68,1500,1550,10-Minute
1550,0.382_to_0.5,299,4736,6.31,1500,1550,10-Minute
1550,0.5_to_0.618,263,4736,5.55,1500,1550,10-Minute
1550,0.618_to_0.786,292,4736,6.17,1500,1550,10-Minute
1550,0.786_to_1.0,270,4736,5.7,1500,1550,10-Minute
1550,above_1.0,313,4736,6.61,1500,1550,10-Minute
1550,below_-1.0,278,4736,5.87,1500,1550,10-Minute
