Direction,TriggerLevel,TriggerTime,GoalLevel,GoalTime,NumTriggers,NumHits,PctCompletion,OpenCompletions,TotalOpenCompletions
Above,-0.5,1300,-0.382,1200,5,0,0.0,0,0
Above,-0.5,1300,-0.382,1600,5,0,0.0,0,0
Above,-0.5,1300,-0.618,0900,5,0,0.0,0,0
Above,-0.5,1300,-0.618,1000,5,0,0.0,0,0
Above,-0.5,1300,-0.618,1100,5,0,0.0,0,0
Above,-0.5,1300,-0.618,1400,5,0,0.0,0,0
Above,-0.5,1300,-0.618,1500,5,1,20.0,0,0
Above,-0.5,1300,-0.618,1300,5,4,80.0,0,0
Above,-0.5,1300,-0.618,1200,5,0,0.0,0,0
Above,-0.5,1300,-0.618,1600,5,0,0.0,0,0
Above,-0.5,1300,-0.786,0900,5,0,0.0,0,0
Above,-0.5,1300,-0.786,1000,5,0,0.0,0,0
Above,-0.5,1300,-0.786,1100,5,0,0.0,0,0
Above,-0.5,1300,-0.786,1400,5,1,20.0,0,0
Above,-0.5,1300,-0.786,1500,5,1,20.0,0,0
Above,-0.5,1300,-0.786,1300,5,0,0.0,0,0
Above,-0.5,1300,-0.786,1200,5,0,0.0,0,0
Above,-0.5,1300,-0.786,1600,5,0,0.0,0,0
Above,-0.5,1300,-1.0,0900,5,0,0.0,0,0
Above,-0.5,1300,-1.0,1000,5,0,0.0,0,0
Above,-0.5,1300,-1.0,1100,5,0,0.0,0,0
Above,-0.5,1300,-1.0,1400,5,0,0.0,0,0
Above,-0.5,1300,-1.0,1500,5,0,0.0,0,0
Above,-0.5,1300,-1.0,1300,5,0,0.0,0,0
Above,-0.5,1300,-1.0,1200,5,0,0.0,0,0
Above,-0.5,1300,-1.0,1600,5,0,0.0,0,0
Above,-0.5,1300,0.0,0900,5,0,0.0,0,0
Above,-0.5,1300,0.0,1000,5,0,0.0,0,0
Above,-0.5,1300,0.0,1100,5,0,0.0,0,0
Above,-0.5,1300,0.0,1400,5,1,20.0,0,0
Above,-0.5,1300,0.0,1500,5,0,0.0,0,0
Above,-0.5,1300,0.0,1300,5,0,0.0,0,0
Above,-0.5,1300,0.0,1200,5,0,0.0,0,0
Above,-0.5,1300,0.0,1600,5,0,0.0,0,0
Above,-0.5,1300,0.236,0900,5,0,0.0,0,0
Above,-0.5,1300,0.236,1000,5,0,0.0,0,0
Above,-0.5,1300,0.236,1100,5,0,0.0,0,0
Above,-0.5,1300,0.236,1400,5,0,0.0,0,0
Above,-0.5,1300,0.236,1500,5,0,0.0,0,0
Above,-0.5,1300,0.236,1300,5,0,0.0,0,0
Above,-0.5,1300,0.236,1200,5,0,0.0,0,0
Above,-0.5,1300,0.236,1600,5,0,0.0,0,0
Below,-0.5,1300,0.382,0900,54,0,0.0,0,0
Below,-0.5,1300,0.382,1000,54,0,0.0,0,0
Below,-0.5,1300,0.382,1100,54,0,0.0,0,0
Below,-0.5,1300,0.382,1400,54,1,1.85,0,0
Below,-0.5,1300,0.382,1500,54,2,3.7,0,0
Below,-0.5,1300,0.382,1300,54,0,0.0,0,0
Below,-0.5,1300,0.382,1200,54,0,0.0,0,0
Below,-0.5,1300,0.382,1600,54,0,0.0,0,0
Below,-0.5,1300,0.5,0900,54,0,0.0,0,0
Below,-0.5,1300,0.5,1000,54,0,0.0,0,0
Below,-0.5,1300,0.5,1100,54,0,0.0,0,0
Below,-0.5,1300,0.5,1400,54,1,1.85,0,0
Below,-0.5,1300,0.5,1500,54,1,1.85,0,0
Below,-0.5,1300,0.5,1300,54,0,0.0,0,0
Below,-0.5,1300,0.5,1200,54,0,0.0,0,0
Below,-0.5,1300,0.5,1600,54,0,0.0,0,0
Below,-0.5,1300,0.618,0900,54,0,0.0,0,0
Below,-0.5,1300,0.618,1000,54,0,0.0,0,0
Below,-0.5,1300,0.618,1100,54,0,0.0,0,0
Below,-0.5,1300,0.618,1400,54,1,1.85,0,0
Below,-0.5,1300,0.618,1500,54,0,0.0,0,0
Below,-0.5,1300,0.618,1300,54,0,0.0,0,0
Below,-0.5,1300,0.618,1200,54,0,0.0,0,0
Below,-0.5,1300,0.618,1600,54,0,0.0,0,0
Below,-0.5,1300,0.786,0900,54,0,0.0,0,0
Below,-0.5,1300,0.786,1000,54,0,0.0,0,0
Below,-0.5,1300,0.786,1100,54,0,0.0,0,0
Below,-0.5,1300,0.786,1400,54,1,1.85,0,0
Below,-0.5,1300,0.786,1500,54,0,0.0,0,0
Below,-0.5,1300,0.786,1300,54,0,0.0,0,0
Below,-0.5,1300,0.786,1200,54,0,0.0,0,0
Below,-0.5,1300,0.786,1600,54,0,0.0,0,0
Below,-0.5,1300,1.0,0900,54,0,0.0,0,0
Below,-0.5,1300,1.0,1000,54,0,0.0,0,0
Below,-0.5,1300,1.0,1100,54,0,0.0,0,0
Below,-0.5,1300,1.0,1400,54,1,1.85,0,0
Below,-0.5,1300,1.0,1500,54,0,0.0,0,0
Below,-0.5,1300,1.0,1300,54,0,0.0,0,0
Below,-0.5,1300,1.0,1200,54,0,0.0,0,0
Below,-0.5,1300,1.0,1600,54,0,0.0,0,0
Below,-0.5,1300,-0.236,0900,54,0,0.0,0,0
Below,-0.5,1300,-0.236,1000,54,0,0.0,0,0
Below,-0.5,1300,-0.236,1100,54,0,0.0,0,0
Below,-0.5,1300,-0.236,1400,54,12,22.22,0,0
Below,-0.5,1300,-0.236,1500,54,5,9.26,0,0
Below,-0.5,1300,-0.236,1300,54,6,11.11,0,0
Below,-0.5,1300,-0.236,1200,54,0,0.0,0,0
Below,-0.5,1300,-0.236,1600,54,0,0.0,0,0
Below,-0.5,1300,-0.382,0900,54,0,0.0,0,0
Below,-0.5,1300,-0.382,1000,54,0,0.0,0,0
Below,-0.5,1300,-0.382,1100,54,0,0.0,0,0
Below,-0.5,1300,-0.382,1400,54,6,11.11,0,0
Below,-0.5,1300,-0.382,1500,54,4,7.41,0,0
Below,-0.5,1300,-0.382,1300,54,36,66.67,0,0
Below,-0.5,1300,-0.382,1200,54,0,0.0,0,0
Below,-0.5,1300,-0.382,1600,54,0,0.0,0,0
Below,-0.5,1300,-0.618,0900,54,0,0.0,0,0
Below,-0.5,1300,-0.618,1000,54,0,0.0,0,0
Below,-0.5,1300,-0.618,1100,54,0,0.0,0,0
Below,-0.5,1300,-0.618,1400,54,12,22.22,0,0
Below,-0.5,1300,-0.618,1500,54,4,7.41,0,0
Below,-0.5,1300,-0.618,1300,54,29,53.7,0,0
Below,-0.5,1300,-0.618,1200,54,0,0.0,0,0
Below,-0.5,1300,-0.618,1600,54,0,0.0,0,0
Below,-0.5,1300,-0.786,0900,54,0,0.0,0,0
Below,-0.5,1300,-0.786,1000,54,0,0.0,0,0
Below,-0.5,1300,-0.786,1100,54,0,0.0,0,0
Below,-0.5,1300,-0.786,1400,54,11,20.37,0,0
Below,-0.5,1300,-0.786,1500,54,5,9.26,0,0
Below,-0.5,1300,-0.786,1300,54,10,18.52,0,0
Below,-0.5,1300,-0.786,1200,54,0,0.0,0,0
Below,-0.5,1300,-0.786,1600,54,0,0.0,0,0
Below,-0.5,1300,-1.0,0900,54,0,0.0,0,0
Below,-0.5,1300,-1.0,1000,54,0,0.0,0,0
Below,-0.5,1300,-1.0,1100,54,0,0.0,0,0
Below,-0.5,1300,-1.0,1400,54,12,22.22,0,0
Below,-0.5,1300,-1.0,1500,54,1,1.85,0,0
Below,-0.5,1300,-1.0,1300,54,4,7.41,0,0
Below,-0.5,1300,-1.0,1200,54,0,0.0,0,0
Below,-0.5,1300,-1.0,1600,54,0,0.0,0,0
Below,-0.5,1300,0.0,0900,54,0,0.0,0,0
Below,-0.5,1300,0.0,1000,54,0,0.0,0,0
Below,-0.5,1300,0.0,1100,54,0,0.0,0,0
Below,-0.5,1300,0.0,1400,54,2,3.7,0,0
Below,-0.5,1300,0.0,1500,54,4,7.41,0,0
Below,-0.5,1300,0.0,1300,54,2,3.7,0,0
Below,-0.5,1300,0.0,1200,54,0,0.0,0,0
Below,-0.5,1300,0.0,1600,54,0,0.0,0,0
Below,-0.5,1300,0.236,0900,54,0,0.0,0,0
Below,-0.5,1300,0.236,1000,54,0,0.0,0,0
Below,-0.5,1300,0.236,1100,54,0,0.0,0,0
Below,-0.5,1300,0.236,1400,54,1,1.85,0,0
Below,-0.5,1300,0.236,1500,54,4,7.41,0,0
Below,-0.5,1300,0.236,1300,54,0,0.0,0,0
Below,-0.5,1300,0.236,1200,54,0,0.0,0,0
Below,-0.5,1300,0.236,1600,54,0,0.0,0,0
Above,-0.5,1400,0.382,0900,6,0,0.0,0,0
Above,-0.5,1400,0.382,1000,6,0,0.0,0,0
Above,-0.5,1400,0.382,1100,6,0,0.0,0,0
Above,-0.5,1400,0.382,1400,6,0,0.0,0,0
Above,-0.5,1400,0.382,1500,6,0,0.0,0,0
Above,-0.5,1400,0.382,1300,6,0,0.0,0,0
Above,-0.5,1400,0.382,1200,6,0,0.0,0,0
Above,-0.5,1400,0.382,1600,6,0,0.0,0,0
Above,-0.5,1400,0.5,0900,6,0,0.0,0,0
Above,-0.5,1400,0.5,1000,6,0,0.0,0,0
Above,-0.5,1400,0.5,1100,6,0,0.0,0,0
Above,-0.5,1400,0.5,1400,6,0,0.0,0,0
Above,-0.5,1400,0.5,1500,6,0,0.0,0,0
Above,-0.5,1400,0.5,1300,6,0,0.0,0,0
Above,-0.5,1400,0.5,1200,6,0,0.0,0,0
Above,-0.5,1400,0.5,1600,6,0,0.0,0,0
Above,-0.5,1400,0.618,0900,6,0,0.0,0,0
Above,-0.5,1400,0.618,1000,6,0,0.0,0,0
Above,-0.5,1400,0.618,1100,6,0,0.0,0,0
Above,-0.5,1400,0.618,1400,6,0,0.0,0,0
Above,-0.5,1400,0.618,1500,6,0,0.0,0,0
Above,-0.5,1400,0.618,1300,6,0,0.0,0,0
Above,-0.5,1400,0.618,1200,6,0,0.0,0,0
Above,-0.5,1400,0.618,1600,6,0,0.0,0,0
Above,-0.5,1400,0.786,0900,6,0,0.0,0,0
Above,-0.5,1400,0.786,1000,6,0,0.0,0,0
Above,-0.5,1400,0.786,1100,6,0,0.0,0,0
Above,-0.5,1400,0.786,1400,6,0,0.0,0,0
Above,-0.5,1400,0.786,1500,6,0,0.0,0,0
Above,-0.5,1400,0.786,1300,6,0,0.0,0,0
Above,-0.5,1400,0.786,1200,6,0,0.0,0,0
Above,-0.5,1400,0.786,1600,6,0,0.0,0,0
Above,-0.5,1400,1.0,0900,6,0,0.0,0,0
Above,-0.5,1400,1.0,1000,6,0,0.0,0,0
Above,-0.5,1400,1.0,1100,6,0,0.0,0,0
Above,-0.5,1400,1.0,1400,6,0,0.0,0,0
Above,-0.5,1400,1.0,1500,6,0,0.0,0,0
Above,-0.5,1400,1.0,1300,6,0,0.0,0,0
Above,-0.5,1400,1.0,1200,6,0,0.0,0,0
Above,-0.5,1400,1.0,1600,6,0,0.0,0,0
Above,-0.5,1400,-0.236,0900,6,0,0.0,0,0
Above,-0.5,1400,-0.236,1000,6,0,0.0,0,0
Above,-0.5,1400,-0.236,1100,6,0,0.0,0,0
Above,-0.5,1400,-0.236,1400,6,1,16.67,0,0
Above,-0.5,1400,-0.236,1500,6,0,0.0,0,0
Above,-0.5,1400,-0.236,1300,6,0,0.0,0,0
Above,-0.5,1400,-0.236,1200,6,0,0.0,0,0
Above,-0.5,1400,-0.236,1600,6,0,0.0,0,0
Above,-0.5,1400,-0.382,0900,6,0,0.0,0,0
Above,-0.5,1400,-0.382,1000,6,0,0.0,0,0
Above,-0.5,1400,-0.382,1100,6,0,0.0,0,0
Above,-0.5,1400,-0.382,1400,6,2,33.33,0,0
Above,-0.5,1400,-0.382,1500,6,2,33.33,0,0
Above,-0.5,1400,-0.382,1300,6,0,0.0,0,0
Above,-0.5,1400,-0.382,1200,6,0,0.0,0,0
Above,-0.5,1400,-0.382,1600,6,0,0.0,0,0
Above,-0.5,1400,-0.618,0900,6,0,0.0,0,0
Above,-0.5,1400,-0.618,1000,6,0,0.0,0,0
Above,-0.5,1400,-0.618,1100,6,0,0.0,0,0
Above,-0.5,1400,-0.618,1400,6,4,66.67,0,0
Above,-0.5,1400,-0.618,1500,6,2,33.33,0,0
Above,-0.5,1400,-0.618,1300,6,0,0.0,0,0
Above,-0.5,1400,-0.618,1200,6,0,0.0,0,0
Above,-0.5,1400,-0.618,1600,6,0,0.0,0,0
Above,-0.5,1400,-0.786,0900,6,0,0.0,0,0
Above,-0.5,1400,-0.786,1000,6,0,0.0,0,0
Above,-0.5,1400,-0.786,1100,6,0,0.0,0,0
Above,-0.5,1400,-0.786,1400,6,3,50.0,0,0
Above,-0.5,1400,-0.786,1500,6,0,0.0,0,0
Above,-0.5,1400,-0.786,1300,6,0,0.0,0,0
Above,-0.5,1400,-0.786,1200,6,0,0.0,0,0
Above,-0.5,1400,-0.786,1600,6,0,0.0,0,0
Above,-0.5,1400,-1.0,0900,6,0,0.0,0,0
Above,-0.5,1400,-1.0,1000,6,0,0.0,0,0
Above,-0.5,1400,-1.0,1100,6,0,0.0,0,0
Above,-0.5,1400,-1.0,1400,6,0,0.0,0,0
Above,-0.5,1400,-1.0,1500,6,1,16.67,0,0
Above,-0.5,1400,-1.0,1300,6,0,0.0,0,0
Above,-0.5,1400,-1.0,1200,6,0,0.0,0,0
Above,-0.5,1400,-1.0,1600,6,0,0.0,0,0
Above,-0.5,1400,0.0,0900,6,0,0.0,0,0
Above,-0.5,1400,0.0,1000,6,0,0.0,0,0
Above,-0.5,1400,0.0,1100,6,0,0.0,0,0
Above,-0.5,1400,0.0,1400,6,0,0.0,0,0
Above,-0.5,1400,0.0,1500,6,0,0.0,0,0
Above,-0.5,1400,0.0,1300,6,0,0.0,0,0
Above,-0.5,1400,0.0,1200,6,0,0.0,0,0
Above,-0.5,1400,0.0,1600,6,0,0.0,0,0
Above,-0.5,1400,0.236,0900,6,0,0.0,0,0
Above,-0.5,1400,0.236,1000,6,0,0.0,0,0
Above,-0.5,1400,0.236,1100,6,0,0.0,0,0
Above,-0.5,1400,0.236,1400,6,0,0.0,0,0
Above,-0.5,1400,0.236,1500,6,0,0.0,0,0
Above,-0.5,1400,0.236,1300,6,0,0.0,0,0
Above,-0.5,1400,0.236,1200,6,0,0.0,0,0
Above,-0.5,1400,0.236,1600,6,0,0.0,0,0
Below,-0.5,1400,0.382,0900,59,0,0.0,0,0
Below,-0.5,1400,0.382,1000,59,0,0.0,0,0
Below,-0.5,1400,0.382,1100,59,0,0.0,0,0
Below,-0.5,1400,0.382,1400,59,2,3.39,0,0
Below,-0.5,1400,0.382,1500,59,1,1.69,0,0
Below,-0.5,1400,0.382,1300,59,0,0.0,0,0
Below,-0.5,1400,0.382,1200,59,0,0.0,0,0
Below,-0.5,1400,0.382,1600,59,0,0.0,0,0
Below,-0.5,1400,0.5,0900,59,0,0.0,0,0
Below,-0.5,1400,0.5,1000,59,0,0.0,0,0
Below,-0.5,1400,0.5,1100,59,0,0.0,0,0
Below,-0.5,1400,0.5,1400,59,2,3.39,0,0
Below,-0.5,1400,0.5,1500,59,0,0.0,0,0
Below,-0.5,1400,0.5,1300,59,0,0.0,0,0
Below,-0.5,1400,0.5,1200,59,0,0.0,0,0
Below,-0.5,1400,0.5,1600,59,0,0.0,0,0
Below,-0.5,1400,0.618,0900,59,0,0.0,0,0
Below,-0.5,1400,0.618,1000,59,0,0.0,0,0
Below,-0.5,1400,0.618,1100,59,0,0.0,0,0
Below,-0.5,1400,0.618,1400,59,2,3.39,0,0
Below,-0.5,1400,0.618,1500,59,0,0.0,0,0
Below,-0.5,1400,0.618,1300,59,0,0.0,0,0
Below,-0.5,1400,0.618,1200,59,0,0.0,0,0
Below,-0.5,1400,0.618,1600,59,0,0.0,0,0
Below,-0.5,1400,0.786,0900,59,0,0.0,0,0
Below,-0.5,1400,0.786,1000,59,0,0.0,0,0
Below,-0.5,1400,0.786,1100,59,0,0.0,0,0
Below,-0.5,1400,0.786,1400,59,0,0.0,0,0
Below,-0.5,1400,0.786,1500,59,1,1.69,0,0
Below,-0.5,1400,0.786,1300,59,0,0.0,0,0
Below,-0.5,1400,0.786,1200,59,0,0.0,0,0
Below,-0.5,1400,0.786,1600,59,0,0.0,0,0
Below,-0.5,1400,1.0,0900,59,0,0.0,0,0
Below,-0.5,1400,1.0,1000,59,0,0.0,0,0
Below,-0.5,1400,1.0,1100,59,0,0.0,0,0
Below,-0.5,1400,1.0,1400,59,0,0.0,0,0
Below,-0.5,1400,1.0,1500,59,1,1.69,0,0
Below,-0.5,1400,1.0,1300,59,0,0.0,0,0
Below,-0.5,1400,1.0,1200,59,0,0.0,0,0
Below,-0.5,1400,1.0,1600,59,0,0.0,0,0
Below,-0.5,1400,-0.236,0900,59,0,0.0,0,0
Below,-0.5,1400,-0.236,1000,59,0,0.0,0,0
Below,-0.5,1400,-0.236,1100,59,0,0.0,0,0
Below,-0.5,1400,-0.236,1400,59,27,45.76,0,0
Below,-0.5,1400,-0.236,1500,59,5,8.47,0,0
Below,-0.5,1400,-0.236,1300,59,0,0.0,0,0
Below,-0.5,1400,-0.236,1200,59,0,0.0,0,0
Below,-0.5,1400,-0.236,1600,59,0,0.0,0,0
Below,-0.5,1400,-0.382,0900,59,0,0.0,0,0
Below,-0.5,1400,-0.382,1000,59,0,0.0,0,0
Below,-0.5,1400,-0.382,1100,59,0,0.0,0,0
Below,-0.5,1400,-0.382,1400,59,48,81.36,0,0
Below,-0.5,1400,-0.382,1500,59,5,8.47,0,0
Below,-0.5,1400,-0.382,1300,59,0,0.0,0,0
Below,-0.5,1400,-0.382,1200,59,0,0.0,0,0
Below,-0.5,1400,-0.382,1600,59,0,0.0,0,0
Below,-0.5,1400,-0.618,0900,59,0,0.0,0,0
Below,-0.5,1400,-0.618,1000,59,0,0.0,0,0
Below,-0.5,1400,-0.618,1100,59,0,0.0,0,0
Below,-0.5,1400,-0.618,1400,59,34,57.63,0,0
Below,-0.5,1400,-0.618,1500,59,11,18.64,0,0
Below,-0.5,1400,-0.618,1300,59,0,0.0,0,0
Below,-0.5,1400,-0.618,1200,59,0,0.0,0,0
Below,-0.5,1400,-0.618,1600,59,0,0.0,0,0
Below,-0.5,1400,-0.786,0900,59,0,0.0,0,0
Below,-0.5,1400,-0.786,1000,59,0,0.0,0,0
Below,-0.5,1400,-0.786,1100,59,0,0.0,0,0
Below,-0.5,1400,-0.786,1400,59,16,27.12,0,0
Below,-0.5,1400,-0.786,1500,59,16,27.12,0,0
Below,-0.5,1400,-0.786,1300,59,0,0.0,0,0
Below,-0.5,1400,-0.786,1200,59,0,0.0,0,0
Below,-0.5,1400,-0.786,1600,59,0,0.0,0,0
Below,-0.5,1400,-1.0,0900,59,0,0.0,0,0
Below,-0.5,1400,-1.0,1000,59,0,0.0,0,0
Below,-0.5,1400,-1.0,1100,59,0,0.0,0,0
Below,-0.5,1400,-1.0,1400,59,6,10.17,0,0
Below,-0.5,1400,-1.0,1500,59,16,27.12,0,0
Below,-0.5,1400,-1.0,1300,59,0,0.0,0,0
Below,-0.5,1400,-1.0,1200,59,0,0.0,0,0
Below,-0.5,1400,-1.0,1600,59,0,0.0,0,0
Below,-0.5,1400,0.0,0900,59,0,0.0,0,0
Below,-0.5,1400,0.0,1000,59,0,0.0,0,0
Below,-0.5,1400,0.0,1100,59,0,0.0,0,0
Below,-0.5,1400,0.0,1400,59,8,13.56,0,0
Below,-0.5,1400,0.0,1500,59,10,16.95,0,0
Below,-0.5,1400,0.0,1300,59,0,0.0,0,0
Below,-0.5,1400,0.0,1200,59,0,0.0,0,0
Below,-0.5,1400,0.0,1600,59,0,0.0,0,0
Below,-0.5,1400,0.236,0900,59,0,0.0,0,0
Below,-0.5,1400,0.236,1000,59,0,0.0,0,0
Below,-0.5,1400,0.236,1100,59,0,0.0,0,0
Below,-0.5,1400,0.236,1400,59,2,3.39,0,0
Below,-0.5,1400,0.236,1500,59,3,5.08,0,0
Below,-0.5,1400,0.236,1300,59,0,0.0,0,0
Below,-0.5,1400,0.236,1200,59,0,0.0,0,0
Below,-0.5,1400,0.236,1600,59,0,0.0,0,0
Above,-0.5,1500,0.382,0900,3,0,0.0,0,0
Above,-0.5,1500,0.382,1000,3,0,0.0,0,0
Above,-0.5,1500,0.382,1100,3,0,0.0,0,0
Above,-0.5,1500,0.382,1400,3,0,0.0,0,0
Above,-0.5,1500,0.382,1500,3,0,0.0,0,0
Above,-0.5,1500,0.382,1300,3,0,0.0,0,0
Above,-0.5,1500,0.382,1200,3,0,0.0,0,0
Above,-0.5,1500,0.382,1600,3,0,0.0,0,0
Above,-0.5,1500,0.5,0900,3,0,0.0,0,0
Above,-0.5,1500,0.5,1000,3,0,0.0,0,0
Above,-0.5,1500,0.5,1100,3,0,0.0,0,0
Above,-0.5,1500,0.5,1400,3,0,0.0,0,0
Above,-0.5,1500,0.5,1500,3,0,0.0,0,0
Above,-0.5,1500,0.5,1300,3,0,0.0,0,0
Above,-0.5,1500,0.5,1200,3,0,0.0,0,0
Above,-0.5,1500,0.5,1600,3,0,0.0,0,0
Above,-0.5,1500,0.618,0900,3,0,0.0,0,0
Above,-0.5,1500,0.618,1000,3,0,0.0,0,0
Above,-0.5,1500,0.618,1100,3,0,0.0,0,0
Above,-0.5,1500,0.618,1400,3,0,0.0,0,0
Above,-0.5,1500,0.618,1500,3,0,0.0,0,0
Above,-0.5,1500,0.618,1300,3,0,0.0,0,0
Above,-0.5,1500,0.618,1200,3,0,0.0,0,0
Above,-0.5,1500,0.618,1600,3,0,0.0,0,0
Above,-0.5,1500,0.786,0900,3,0,0.0,0,0
Above,-0.5,1500,0.786,1000,3,0,0.0,0,0
Above,-0.5,1500,0.786,1100,3,0,0.0,0,0
Above,-0.5,1500,0.786,1400,3,0,0.0,0,0
Above,-0.5,1500,0.786,1500,3,0,0.0,0,0
Above,-0.5,1500,0.786,1300,3,0,0.0,0,0
Above,-0.5,1500,0.786,1200,3,0,0.0,0,0
Above,-0.5,1500,0.786,1600,3,0,0.0,0,0
Above,-0.5,1500,1.0,0900,3,0,0.0,0,0
Above,-0.5,1500,1.0,1000,3,0,0.0,0,0
Above,-0.5,1500,1.0,1100,3,0,0.0,0,0
Above,-0.5,1500,1.0,1400,3,0,0.0,0,0
Above,-0.5,1500,1.0,1500,3,0,0.0,0,0
Above,-0.5,1500,1.0,1300,3,0,0.0,0,0
Above,-0.5,1500,1.0,1200,3,0,0.0,0,0
Above,-0.5,1500,1.0,1600,3,0,0.0,0,0
Above,-0.5,1500,-0.236,0900,3,0,0.0,0,0
Above,-0.5,1500,-0.236,1000,3,0,0.0,0,0
Above,-0.5,1500,-0.236,1100,3,0,0.0,0,0
Above,-0.5,1500,-0.236,1400,3,0,0.0,0,0
Above,-0.5,1500,-0.236,1500,3,2,66.67,0,0
Above,-0.5,1500,-0.236,1300,3,0,0.0,0,0
Above,-0.5,1500,-0.236,1200,3,0,0.0,0,0
Above,-0.5,1500,-0.236,1600,3,0,0.0,0,0
Above,-0.5,1500,-0.382,0900,3,0,0.0,0,0
Above,-0.5,1500,-0.382,1000,3,0,0.0,0,0
Above,-0.5,1500,-0.382,1100,3,0,0.0,0,0
Above,-0.5,1500,-0.382,1400,3,0,0.0,0,0
Above,-0.5,1500,-0.382,1500,3,2,66.67,0,0
Above,-0.5,1500,-0.382,1300,3,0,0.0,0,0
Above,-0.5,1500,-0.382,1200,3,0,0.0,0,0
Above,-0.5,1500,-0.382,1600,3,0,0.0,0,0
Above,-0.5,1500,-0.618,0900,3,0,0.0,0,0
Above,-0.5,1500,-0.618,1000,3,0,0.0,0,0
Above,-0.5,1500,-0.618,1100,3,0,0.0,0,0
Above,-0.5,1500,-0.618,1400,3,0,0.0,0,0
Above,-0.5,1500,-0.618,1500,3,3,100.0,0,0
Above,-0.5,1500,-0.618,1300,3,0,0.0,0,0
Above,-0.5,1500,-0.618,1200,3,0,0.0,0,0
Above,-0.5,1500,-0.618,1600,3,0,0.0,0,0
Above,-0.5,1500,-0.786,0900,3,0,0.0,0,0
Above,-0.5,1500,-0.786,1000,3,0,0.0,0,0
Above,-0.5,1500,-0.786,1100,3,0,0.0,0,0
Above,-0.5,1500,-0.786,1400,3,0,0.0,0,0
Above,-0.5,1500,-0.786,1500,3,2,66.67,0,0
Above,-0.5,1500,-0.786,1300,3,0,0.0,0,0
Above,-0.5,1500,-0.786,1200,3,0,0.0,0,0
Above,-0.5,1500,-0.786,1600,3,0,0.0,0,0
Above,-0.5,1500,-1.0,0900,3,0,0.0,0,0
Above,-0.5,1500,-1.0,1000,3,0,0.0,0,0
Above,-0.5,1500,-1.0,1100,3,0,0.0,0,0
Above,-0.5,1500,-1.0,1400,3,0,0.0,0,0
Above,-0.5,1500,-1.0,1500,3,0,0.0,0,0
Above,-0.5,1500,-1.0,1300,3,0,0.0,0,0
Above,-0.5,1500,-1.0,1200,3,0,0.0,0,0
Above,-0.5,1500,-1.0,1600,3,0,0.0,0,0
Above,-0.5,1500,0.0,0900,3,0,0.0,0,0
Above,-0.5,1500,0.0,1000,3,0,0.0,0,0
Above,-0.5,1500,0.0,1100,3,0,0.0,0,0
Above,-0.5,1500,0.0,1400,3,0,0.0,0,0
Above,-0.5,1500,0.0,1500,3,1,33.33,0,0
Above,-0.5,1500,0.0,1300,3,0,0.0,0,0
Above,-0.5,1500,0.0,1200,3,0,0.0,0,0
Above,-0.5,1500,0.0,1600,3,0,0.0,0,0
Above,-0.5,1500,0.236,0900,3,0,0.0,0,0
Above,-0.5,1500,0.236,1000,3,0,0.0,0,0
Above,-0.5,1500,0.236,1100,3,0,0.0,0,0
Above,-0.5,1500,0.236,1400,3,0,0.0,0,0
Above,-0.5,1500,0.236,1500,3,1,33.33,0,0
Above,-0.5,1500,0.236,1300,3,0,0.0,0,0
Above,-0.5,1500,0.236,1200,3,0,0.0,0,0
Above,-0.5,1500,0.236,1600,3,0,0.0,0,0
Below,-0.5,1500,0.382,0900,81,0,0.0,0,0
Below,-0.5,1500,0.382,1000,81,0,0.0,0,0
Below,-0.5,1500,0.382,1100,81,0,0.0,0,0
Below,-0.5,1500,0.382,1400,81,0,0.0,0,0
Below,-0.5,1500,0.382,1500,81,0,0.0,0,0
Below,-0.5,1500,0.382,1300,81,0,0.0,0,0
Below,-0.5,1500,0.382,1200,81,0,0.0,0,0
Below,-0.5,1500,0.382,1600,81,0,0.0,0,0
Below,-0.5,1500,0.5,0900,81,0,0.0,0,0
Below,-0.5,1500,0.5,1000,81,0,0.0,0,0
Below,-0.5,1500,0.5,1100,81,0,0.0,0,0
Below,-0.5,1500,0.5,1400,81,0,0.0,0,0
Below,-0.5,1500,0.5,1500,81,0,0.0,0,0
Below,-0.5,1500,0.5,1300,81,0,0.0,0,0
Below,-0.5,1500,0.5,1200,81,0,0.0,0,0
Below,-0.5,1500,0.5,1600,81,0,0.0,0,0
Below,-0.5,1500,0.618,0900,81,0,0.0,0,0
Below,-0.5,1500,0.618,1000,81,0,0.0,0,0
Below,-0.5,1500,0.618,1100,81,0,0.0,0,0
Below,-0.5,1500,0.618,1400,81,0,0.0,0,0
Below,-0.5,1500,0.618,1500,81,0,0.0,0,0
Below,-0.5,1500,0.618,1300,81,0,0.0,0,0
Below,-0.5,1500,0.618,1200,81,0,0.0,0,0
Below,-0.5,1500,0.618,1600,81,0,0.0,0,0
Below,-0.5,1500,0.786,0900,81,0,0.0,0,0
Below,-0.5,1500,0.786,1000,81,0,0.0,0,0
Below,-0.5,1500,0.786,1100,81,0,0.0,0,0
Below,-0.5,1500,0.786,1400,81,0,0.0,0,0
Below,-0.5,1500,0.786,1500,81,0,0.0,0,0
Below,-0.5,1500,0.786,1300,81,0,0.0,0,0
Below,-0.5,1500,0.786,1200,81,0,0.0,0,0
Below,-0.5,1500,0.786,1600,81,0,0.0,0,0
