Direction,TriggerLevel,TriggerTime,GoalLevel,GoalTime,NumTriggers,NumHits,PctCompletion
Above,-1.0,0900,0.5,1500,5,0,0.0
Above,-1.0,0900,0.5,1600,5,0,0.0
Above,-1.0,0900,0.5,1700,5,0,0.0
Above,-1.0,0900,0.5,1800,5,0,0.0
Above,-1.0,0900,0.5,1900,5,0,0.0
Above,-1.0,0900,0.5,2000,5,0,0.0
Above,-1.0,0900,0.5,2100,5,0,0.0
Above,-1.0,0900,0.5,2200,5,0,0.0
Above,-1.0,0900,0.5,2300,5,0,0.0
Above,-1.0,0900,0.5,Next Day 0000,5,0,0.0
Above,-1.0,0900,0.5,Next Day 0100,5,0,0.0
Above,-1.0,0900,0.5,Next Day 0200,5,0,0.0
Above,-1.0,0900,0.5,Next Day 0300,5,0,0.0
Above,-1.0,0900,0.5,Next Day 0400,5,0,0.0
Above,-1.0,0900,0.5,Next Day 0500,5,0,0.0
Above,-1.0,0900,0.5,Next Day 0600,5,0,0.0
Above,-1.0,0900,0.5,Next Day 0700,5,0,0.0
Above,-1.0,0900,0.5,Next Day 0800,5,0,0.0
Above,-1.0,0900,0.5,Next Day 0900,5,0,0.0
Above,-1.0,0900,0.5,Next Day 1000,5,0,0.0
Above,-1.0,0900,0.5,Next Day 1100,5,0,0.0
Above,-1.0,0900,0.5,Next Day 1200,5,0,0.0
Above,-1.0,0900,0.5,Next Day 1300,5,0,0.0
Above,-1.0,0900,0.5,Next Day 1400,5,0,0.0
Above,-1.0,0900,0.5,Next Day 1500,5,0,0.0
Above,-1.0,0900,0.5,Next Day 1600,5,0,0.0
Above,-1.0,0900,0.5,Next Day 1700,5,0,0.0
Above,-1.0,0900,0.5,Next Day 1800,5,0,0.0
Above,-1.0,0900,0.5,Next Day 1900,5,0,0.0
Above,-1.0,0900,0.5,Next Day 2000,5,0,0.0
Above,-1.0,0900,0.5,Next Day 2100,5,0,0.0
Above,-1.0,0900,0.5,Next Day 2200,5,0,0.0
Above,-1.0,0900,0.5,Next Day 2300,5,0,0.0
Above,-1.0,0900,0.618,0000,5,0,0.0
Above,-1.0,0900,0.618,0100,5,0,0.0
Above,-1.0,0900,0.618,0200,5,0,0.0
Above,-1.0,0900,0.618,0300,5,0,0.0
Above,-1.0,0900,0.618,0400,5,0,0.0
Above,-1.0,0900,0.618,0500,5,0,0.0
Above,-1.0,0900,0.618,0600,5,0,0.0
Above,-1.0,0900,0.618,0700,5,0,0.0
Above,-1.0,0900,0.618,0800,5,0,0.0
Above,-1.0,0900,0.618,0900,5,1,20.0
Above,-1.0,0900,0.618,1000,5,0,0.0
Above,-1.0,0900,0.618,1100,5,0,0.0
Above,-1.0,0900,0.618,1200,5,0,0.0
Above,-1.0,0900,0.618,1300,5,0,0.0
Above,-1.0,0900,0.618,1400,5,0,0.0
Above,-1.0,0900,0.618,1500,5,0,0.0
Above,-1.0,0900,0.618,1600,5,0,0.0
Above,-1.0,0900,0.618,1700,5,0,0.0
Above,-1.0,0900,0.618,1800,5,0,0.0
Above,-1.0,0900,0.618,1900,5,0,0.0
Above,-1.0,0900,0.618,2000,5,0,0.0
Above,-1.0,0900,0.618,2100,5,0,0.0
Above,-1.0,0900,0.618,2200,5,0,0.0
Above,-1.0,0900,0.618,2300,5,0,0.0
Above,-1.0,0900,0.618,Next Day 0000,5,0,0.0
Above,-1.0,0900,0.618,Next Day 0100,5,0,0.0
Above,-1.0,0900,0.618,Next Day 0200,5,0,0.0
Above,-1.0,0900,0.618,Next Day 0300,5,0,0.0
Above,-1.0,0900,0.618,Next Day 0400,5,0,0.0
Above,-1.0,0900,0.618,Next Day 0500,5,0,0.0
Above,-1.0,0900,0.618,Next Day 0600,5,0,0.0
Above,-1.0,0900,0.618,Next Day 0700,5,0,0.0
Above,-1.0,0900,0.618,Next Day 0800,5,0,0.0
Above,-1.0,0900,0.618,Next Day 0900,5,0,0.0
Above,-1.0,0900,0.618,Next Day 1000,5,0,0.0
Above,-1.0,0900,0.618,Next Day 1100,5,0,0.0
Above,-1.0,0900,0.618,Next Day 1200,5,0,0.0
Above,-1.0,0900,0.618,Next Day 1300,5,0,0.0
Above,-1.0,0900,0.618,Next Day 1400,5,0,0.0
Above,-1.0,0900,0.618,Next Day 1500,5,0,0.0
Above,-1.0,0900,0.618,Next Day 1600,5,0,0.0
Above,-1.0,0900,0.618,Next Day 1700,5,0,0.0
Above,-1.0,0900,0.618,Next Day 1800,5,0,0.0
Above,-1.0,0900,0.618,Next Day 1900,5,0,0.0
Above,-1.0,0900,0.618,Next Day 2000,5,0,0.0
Above,-1.0,0900,0.618,Next Day 2100,5,0,0.0
Above,-1.0,0900,0.618,Next Day 2200,5,0,0.0
Above,-1.0,0900,0.618,Next Day 2300,5,0,0.0
Above,-1.0,0900,0.786,0000,5,0,0.0
Above,-1.0,0900,0.786,0100,5,0,0.0
Above,-1.0,0900,0.786,0200,5,0,0.0
Above,-1.0,0900,0.786,0300,5,0,0.0
Above,-1.0,0900,0.786,0400,5,0,0.0
Above,-1.0,0900,0.786,0500,5,0,0.0
Above,-1.0,0900,0.786,0600,5,0,0.0
Above,-1.0,0900,0.786,0700,5,0,0.0
Above,-1.0,0900,0.786,0800,5,0,0.0
Above,-1.0,0900,0.786,0900,5,1,20.0
Above,-1.0,0900,0.786,1000,5,0,0.0
Above,-1.0,0900,0.786,1100,5,0,0.0
Above,-1.0,0900,0.786,1200,5,0,0.0
Above,-1.0,0900,0.786,1300,5,0,0.0
Above,-1.0,0900,0.786,1400,5,0,0.0
Above,-1.0,0900,0.786,1500,5,0,0.0
Above,-1.0,0900,0.786,1600,5,0,0.0
Above,-1.0,0900,0.786,1700,5,0,0.0
Above,-1.0,0900,0.786,1800,5,0,0.0
Above,-1.0,0900,0.786,1900,5,0,0.0
Above,-1.0,0900,0.786,2000,5,0,0.0
Above,-1.0,0900,0.786,2100,5,0,0.0
Above,-1.0,0900,0.786,2200,5,0,0.0
Above,-1.0,0900,0.786,2300,5,0,0.0
Above,-1.0,0900,0.786,Next Day 0000,5,0,0.0
Above,-1.0,0900,0.786,Next Day 0100,5,0,0.0
