Direction,TriggerLevel,TriggerTime,GoalLevel,GoalTime,NumTriggers,NumHits,PctCompletion
Downside,-0.618,1000,0.618,1200,168,1,0.6
Downside,-0.618,1000,0.618,1400,168,3,1.79
Downside,-0.618,1000,0.618,1500,168,2,1.19
Downside,-0.618,1000,0.786,1200,168,1,0.6
Downside,-0.618,1000,0.786,1500,168,2,1.19
Downside,-0.618,1000,1.0,1300,168,1,0.6
Downside,-0.618,1100,-1.0,1100,74,14,18.92
Downside,-0.618,1100,-1.0,1200,74,9,12.16
Downside,-0.618,1100,-1.0,1300,74,5,6.76
Downside,-0.618,1100,-1.0,1400,74,3,4.05
Downside,-0.618,1100,-1.0,1500,74,5,6.76
Downside,-0.618,1100,-0.786,1100,74,35,47.3
Downside,-0.618,1100,-0.786,1200,74,13,17.57
Downside,-0.618,1100,-0.786,1300,74,2,2.7
Downside,-0.618,1100,-0.786,1400,74,1,1.35
Downside,-0.618,1100,-0.786,1500,74,2,2.7
Downside,-0.618,1100,0.236,1200,74,1,1.35
Downside,-0.618,1100,0.236,1400,74,3,4.05
Downside,-0.618,1100,0.236,1500,74,4,5.41
Downside,-0.618,1100,0.382,1200,74,1,1.35
Downside,-0.618,1100,0.382,1400,74,1,1.35
Downside,-0.618,1100,0.382,1500,74,2,2.7
Downside,-0.618,1100,0.5,1200,74,1,1.35
Downside,-0.618,1100,0.5,1500,74,1,1.35
Downside,-0.618,1100,0.618,1300,74,1,1.35
Downside,-0.618,1100,0.618,1500,74,1,1.35
Downside,-0.618,1100,0.786,1300,74,1,1.35
Downside,-0.618,1100,0.786,1500,74,1,1.35
Downside,-0.618,1100,1.0,1400,74,1,1.35
Downside,-0.618,1200,-1.0,1200,52,7,13.46
Downside,-0.618,1200,-1.0,1300,52,11,21.15
Downside,-0.618,1200,-1.0,1400,52,4,7.69
Downside,-0.618,1200,-1.0,1500,52,4,7.69
Downside,-0.618,1200,-0.786,1200,52,18,34.62
Downside,-0.618,1200,-0.786,1300,52,15,28.85
Downside,-0.618,1200,-0.786,1400,52,4,7.69
Downside,-0.618,1200,-0.786,1500,52,4,7.69
Downside,-0.618,1200,0.236,1400,52,2,3.85
Downside,-0.618,1200,0.236,1500,52,1,1.92
Downside,-0.618,1200,0.382,1400,52,2,3.85
Downside,-0.618,1200,0.5,1400,52,2,3.85
Downside,-0.618,1200,0.618,1400,52,1,1.92
Downside,-0.618,1200,0.618,1500,52,1,1.92
Downside,-0.618,1200,0.786,1500,52,1,1.92
Downside,-0.618,1200,1.0,1500,52,1,1.92
Downside,-0.618,1300,-1.0,1300,57,4,7.02
Downside,-0.618,1300,-1.0,1400,57,13,22.81
Downside,-0.618,1300,-1.0,1500,57,5,8.77
Downside,-0.618,1300,-0.786,1300,57,18,31.58
Downside,-0.618,1300,-0.786,1400,57,13,22.81
Downside,-0.618,1300,-0.786,1500,57,4,7.02
Downside,-0.618,1300,0.236,1400,57,2,3.51
Downside,-0.618,1300,0.236,1500,57,3,5.26
Downside,-0.618,1300,0.382,1400,57,1,1.75
Downside,-0.618,1300,0.382,1500,57,2,3.51
Downside,-0.618,1300,0.5,1400,57,1,1.75
Downside,-0.618,1300,0.5,1500,57,1,1.75
Downside,-0.618,1300,0.618,1400,57,1,1.75
Downside,-0.618,1300,0.786,1400,57,1,1.75
Downside,-0.618,1300,1.0,1400,57,1,1.75
Downside,-0.618,1400,-1.0,1400,56,9,16.07
Downside,-0.618,1400,-1.0,1500,56,16,28.57
Downside,-0.618,1400,-0.786,1400,56,24,42.86
Downside,-0.618,1400,-0.786,1500,56,16,28.57
Downside,-0.618,1400,0.236,1400,56,1,1.79
Downside,-0.618,1400,0.236,1500,56,2,3.57
Downside,-0.618,1400,0.382,1400,56,1,1.79
Downside,-0.618,1400,0.5,1400,56,1,1.79
Downside,-0.618,1400,0.618,1400,56,1,1.79
Downside,-0.618,1400,0.786,1500,56,1,1.79
Downside,-0.618,1400,1.0,1500,56,1,1.79
Downside,-0.618,1500,-1.0,1500,78,13,16.67
Downside,-0.618,1500,-1.0,1600,78,1,1.28
Downside,-0.618,1500,-0.786,1500,78,32,41.03
Downside,-0.618,1500,0.236,1500,78,1,1.28
Downside,-0.618,OPEN,-1.0,0900,86,10,11.63
Downside,-0.618,OPEN,-1.0,1000,86,4,4.65
Downside,-0.618,OPEN,-1.0,1200,86,1,1.16
Downside,-0.618,OPEN,-1.0,1300,86,1,1.16
Downside,-0.618,OPEN,-0.786,0900,86,1,1.16
Downside,-0.618,OPEN,0.236,0900,86,2,2.33
Downside,-0.618,OPEN,0.236,1100,86,1,1.16
Downside,-0.618,OPEN,0.236,1400,86,3,3.49
Downside,-0.618,OPEN,0.236,1500,86,4,4.65
Downside,-0.618,OPEN,0.382,0900,86,1,1.16
Downside,-0.618,OPEN,0.382,1100,86,2,2.33
